1;2.5;G;CbGaD;Compound::DB00635;Gene::213;Disease::DOID:2841
1;2.5;G;CbGaD;Compound::DB00635;Gene::2908;Disease::DOID:2841
24;7;GC;CbGbCtD;Compound::DB00177;Gene::1559;Compound::DB01029;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::1559;Compound::DB01076;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::1559;Compound::DB00622;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::1559;Compound::DB00678;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::1559;Compound::DB01018;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::1559;Compound::DB00381;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::1559;Compound::DB00876;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::1559;Compound::DB01136;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::1559;Compound::DB00343;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::1559;Compound::DB00214;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::1559;Compound::DB00796;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::1559;Compound::DB01023;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::1559;Compound::DB01115;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::10599;Compound::DB00661;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::10599;Compound::DB01076;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::10599;Compound::DB00678;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::10599;Compound::DB00275;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::28234;Compound::DB01076;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::28234;Compound::DB00678;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::28234;Compound::DB00275;Disease::DOID:10763
24;7;GC;CbGbCtD;Compound::DB00177;Gene::28234;Compound::DB00966;Disease::DOID:10763
24;7;GC;CdGdCtD;Compound::DB00177;Gene::9518;Compound::DB00999;Disease::DOID:10763
24;7;GC;CuGuCtD;Compound::DB00177;Gene::8821;Compound::DB00661;Disease::DOID:10763
24;7;GC;CuGuCtD;Compound::DB00177;Gene::57192;Compound::DB00661;Disease::DOID:10763
24;7;GC;CuGuCtD;Compound::DB00177;Gene::57192;Compound::DB00584;Disease::DOID:10763
24;7;GC;CuGuCtD;Compound::DB00177;Gene::57192;Compound::DB00373;Disease::DOID:10763
24;7;GC;CuGuCtD;Compound::DB00177;Gene::57192;Compound::DB00206;Disease::DOID:10763
24;7;GC;CuGuCtD;Compound::DB00177;Gene::57192;Compound::DB01023;Disease::DOID:10763
24;7;GC;CuGuCtD;Compound::DB00177;Gene::8324;Compound::DB00960;Disease::DOID:10763
24;7;GD;CbGaDrD;Compound::DB00177;Gene::213;Disease::DOID:784;Disease::DOID:10763
24;7;GD;CbGaDrD;Compound::DB00177;Gene::213;Disease::DOID:1312;Disease::DOID:10763
24;7;GD;CbGaDrD;Compound::DB00177;Gene::213;Disease::DOID:14221;Disease::DOID:10763
24;7;GD;CbGaDrD;Compound::DB00177;Gene::213;Disease::DOID:9352;Disease::DOID:10763
24;7;GD;CbGaDrD;Compound::DB00177;Gene::213;Disease::DOID:9970;Disease::DOID:10763
24;7;GD;CbGaDrD;Compound::DB00177;Gene::185;Disease::DOID:1312;Disease::DOID:10763
24;7;CG;CrCbGaD;Compound::DB00177;Compound::DB01029;Gene::1909;Disease::DOID:10763
24;7;CG;CrCbGaD;Compound::DB00177;Compound::DB01029;Gene::185;Disease::DOID:10763
24;7;CG;CrCbGaD;Compound::DB00177;Compound::DB01029;Gene::5742;Disease::DOID:10763
24;7;CG;CrCbGaD;Compound::DB00177;Compound::DB01342;Gene::185;Disease::DOID:10763
24;7;CG;CrCbGaD;Compound::DB00177;Compound::DB00796;Gene::185;Disease::DOID:10763
24;7;CG;CrCbGaD;Compound::DB00177;Compound::DB00796;Gene::5742;Disease::DOID:10763
24;7;CG;CrCbGaD;Compound::DB00177;Compound::DB01349;Gene::185;Disease::DOID:10763
24;7;CG;CrCbGaD;Compound::DB00177;Compound::DB01349;Gene::186;Disease::DOID:10763
24;7;CG;CrCbGaD;Compound::DB00177;Compound::DB00275;Gene::185;Disease::DOID:10763
24;7;CG;CrCbGaD;Compound::DB00177;Compound::DB00678;Gene::1577;Disease::DOID:10763
24;7;CG;CrCbGaD;Compound::DB00177;Compound::DB00678;Gene::1636;Disease::DOID:10763
24;7;CG;CrCbGaD;Compound::DB00177;Compound::DB00678;Gene::185;Disease::DOID:10763
24;7;CG;CrCbGaD;Compound::DB00177;Compound::DB00678;Gene::213;Disease::DOID:10763
24;7;CG;CrCdGaD;Compound::DB00177;Compound::DB01029;Gene::4609;Disease::DOID:10763
24;7;CG;CrCdGaD;Compound::DB00177;Compound::DB01029;Gene::6347;Disease::DOID:10763
24;7;CG;CrCdGaD;Compound::DB00177;Compound::DB01029;Gene::8870;Disease::DOID:10763
24;7;CG;CrCdGaD;Compound::DB00177;Compound::DB00678;Gene::2778;Disease::DOID:10763
24;7;CG;CrCdGaD;Compound::DB00177;Compound::DB00796;Gene::211;Disease::DOID:10763
24;7;CG;CrCuGaD;Compound::DB00177;Compound::DB00678;Gene::154;Disease::DOID:10763
24;7;CG;CrCuGuD;Compound::DB00177;Compound::DB00796;Gene::56924;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::3784;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::718;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::3162;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::3091;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::6517;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::56729;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::1036;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::1490;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::150;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::2155;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::7124;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::1029;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::7048;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::3156;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::335;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::6647;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::367;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::7076;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::5465;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::7351;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::1071;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::208;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::2908;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::1636;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::801;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::2740;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::338;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::1909;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::51738;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::6714;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::111;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::2784;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::7352;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::3569;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::551;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::9370;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::5327;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::3630;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::796;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::2876;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::596;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::10891;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::3240;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::6648;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::3039;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::22796;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::348;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::177;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::5579;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::4524;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::3383;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::5970;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::723961;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::5743;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::3479;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::4318;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::7422;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::489;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::6524;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::1910;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::6347;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::948;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::4843;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::1906;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::1535;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::1956;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::4879;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::183;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::1234;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::7040;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::2944;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::875;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::1889;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::5054;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::2697;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::4018;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::2641;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::4012;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::3953;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::5295;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::3952;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::4842;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::3290;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::4023;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::213;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::5444;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::207;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::186;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::4282;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::7056;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::6548;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::4846;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::4312;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::1394;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::847;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::5770;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::3767;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::1401;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::1583;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::4853;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::3284;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::5468;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:9352;Gene::3397;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::718;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3162;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::2729;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::5139;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3091;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::6198;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::56729;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3557;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::623;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::2811;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::308;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::1490;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::2155;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::7124;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3791;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3586;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::8654;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::462;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3356;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::10928;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::2335;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::7048;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::2952;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3156;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::4625;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::153;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::335;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::6647;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::2153;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::5443;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3030;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::2878;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::7076;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::4306;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::1071;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::6352;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::4878;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3363;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::1636;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::2247;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3371;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3329;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::338;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::5581;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::1909;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::1843;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3553;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::2837;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::185;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::846;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::2920;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3827;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::5333;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3569;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::5580;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::9370;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::5327;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::4313;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::217;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::2876;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::4015;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::596;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::4316;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::10891;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3240;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::5228;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::490;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::6648;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3039;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::22796;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::6403;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::2056;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::348;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::7412;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3690;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::177;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::6376;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::4524;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3383;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::5069;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::10266;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::5743;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::4880;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3479;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::2982;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::285;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::2147;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::4318;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::10911;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::7422;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::1471;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::552;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::2149;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3627;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::284;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::1910;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::6347;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::948;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::4843;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::59272;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::1906;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::1075;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::1585;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::2006;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::3600;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::1535;Disease::DOID:10763
24;7;DG;CtDaGaD;Compound::DB00177;Disease::DOID:3393;Gene::133;Disease::DOID:10763
