Fat SQ_fdr	Fat Visceral_fdr	Aorta_fdr	Artery Coronary_fdr	Artery Tibial_fdr	Colon_fdr	Esophagus_fdr	Heart Atrial_fdr	Liver_fdr	Lung_fdr	Nerve Tibial_fdr	Pituitary_fdr	Thyroid_fdr	Fat SQ_amp	Fat Visceral_amp	Aorta_amp	Artery Coronary_amp	Artery Tibial_amp	Colon_amp	Esophagus_amp	Heart Atrial_amp	Liver_amp	Lung_amp	Nerve Tibial_amp	Pituitary_amp	Thyroid_amp	Fat SQ_exp	Fat Visceral_exp	Aorta_exp	Artery Coronary_exp	Artery Tibial_exp	Colon_exp	Esophagus_exp	Heart Atrial_exp	Liver_exp	Lung_exp	Nerve Tibial_exp	Pituitary_exp	Thyroid_exp
0.9945	0.3151	0.1966	0.0062	0.9040	0.5071	0.1157	0.0653	0.2983	0.2079	0.2595	0.9460	0.6973	0.0802	0.1742	0.1099	0.3078	0.0655	0.1386	0.2723	0.2445	0.1275	0.0873	0.1309	0.0497	0.1621	25.8950	23.3500	21.9000	24.4100	24.2900	28.5125	24.7517	10.8100	12.1600	31.4000	49.2500	39.6600	41.9100
0.8798	0.9691	0.6278	0.7487	0.8965	0.6683	0.3127	0.8789	0.9571	0.9729	0.9808	0.5017	0.0315	0.0791	0.0722	0.1159	0.0895	0.1522	0.1353	0.1452	0.1352	0.1174	0.0845	0.0667	0.1198	0.3187	20.4350	19.7400	19.0800	18.9600	11.2700	11.4450	10.1177	7.7020	8.5090	28.2700	28.8700	11.6100	14.3100
0.9867	0.7973	0.5035	0.8150	0.5687	0.9370	0.5140	0.7395	0.7656	0.3683	0.7213	0.2533	0.1591	0.0528	0.1105	0.1311	0.0368	0.0790	0.0325	0.1638	0.1276	0.1151	0.1131	0.0856	0.1240	0.2099	41.7500	43.5500	30.6500	35.5600	25.4400	35.2950	30.6050	12.9500	20.5400	55.5200	41.6900	24.3700	32.4050
0.1130	0.7419	0.8619	0.6114	0.8338	0.9595	0.9384	0.7078	0.6152	0.7453	0.5604	0.7949	0.6158	0.2166	0.0802	0.0677	0.1120	0.0702	0.0031	0.1027	0.1788	0.1950	0.0804	0.0902	0.1037	0.1528	27.9050	28.6400	22.3400	26.3800	22.6900	16.6300	16.0133	9.2830	20.6600	27.4600	27.1300	15.4300	25.9850
0.6465	0.5880	0.8256	0.6765	0.7803	0.8897	0.2131	0.8521	0.9870	0.2248	0.0756	0.4065	0.5309	0.1250	0.1376	0.0723	0.1320	0.1595	0.1162	0.1965	0.1946	0.1198	0.1890	0.3209	0.1764	0.1115	64.0400	59.4600	44.8800	50.5500	32.3700	31.7725	34.9000	21.3100	14.5200	61.6700	93.0050	36.4600	58.6200
0.6682	0.3669	0.7965	0.2116	0.4899	0.2104	0.2458	0.1559	0.9576	0.7776	0.6471	0.9016	0.1108	0.0648	0.1705	0.0732	0.1729	0.1285	0.0750	0.1990	0.1606	0.0689	0.1091	0.0146	0.0469	0.2602	51.4250	41.9400	57.1400	57.6800	57.6200	45.9050	48.3217	25.3800	18.5100	61.4300	93.1150	60.9200	140.6000
0.2539	0.1963	0.8604	0.1992	0.9266	0.2567	0.2658	0.5848	0.9115	0.1109	0.1118	0.9528	0.5951	0.1840	0.2342	0.1091	0.2163	0.0837	0.1821	0.2143	0.1432	0.1549	0.2272	0.1949	0.0422	0.0512	25.2450	24.4700	20.3500	21.6500	21.0100	18.4425	20.4200	9.4330	9.5990	21.6000	23.6950	15.8200	21.1850
0.8082	0.9551	0.8269	0.1946	0.7504	0.4817	0.7958	0.5785	0.9470	0.8681	0.2485	0.9773	0.6736	0.0675	0.0570	0.0537	0.0239	0.0776	0.1272	0.1388	0.1085	0.1014	0.0502	0.0791	0.0285	0.0873	64.3950	62.7200	74.5500	73.4100	82.5100	57.5075	64.6650	29.7300	19.8700	75.4300	86.4800	68.1700	85.6350
0.4474	0.7342	0.0417	0.0003	0.8493	0.6396	0.5580	0.3007	0.9763	0.8248	0.4404	0.9777	0.7702	0.1445	0.1264	0.2567	0.4434	0.1796	0.2662	0.2187	0.2204	0.0909	0.1666	0.1419	0.0625	0.2388	14.8200	10.4200	12.0300	11.5300	11.6800	10.9322	11.3783	5.5020	6.7240	13.4700	24.8300	16.5900	12.2500
0.9709	0.0011	0.0761	0.0029	0.2455	0.9505	0.3666	0.0101	0.6454	0.0932	0.1152	0.1968	0.1473	0.0636	0.2547	0.1515	0.2448	0.1338	0.0636	0.2031	0.2488	0.1566	0.1951	0.1082	0.0955	0.1623	13.5200	10.5900	18.6400	18.3100	23.8900	14.4075	13.4743	6.1860	3.0320	11.6900	21.4200	11.4200	14.7900
0.2789	0.7083	0.7040	0.9904	0.4255	0.8915	0.4344	0.4926	0.8843	0.8584	0.7534	0.4852	0.5762	0.2309	0.0226	0.0542	0.1095	0.1776	0.0691	0.1383	0.1869	0.0352	0.0489	0.0156	0.0985	0.0756	16.7750	15.5300	10.4400	11.8200	10.4600	6.2562	5.2893	5.3510	4.7650	6.0620	14.2600	3.7560	6.6850
0.7736	0.0795	0.9961	0.8257	0.9232	0.4379	0.7845	0.0985	0.8652	0.9269	0.4417	0.9231	0.1626	0.0455	0.1404	0.0514	0.1002	0.0326	0.0937	0.0336	0.2108	0.0955	0.0683	0.0211	0.1006	0.0039	177.7000	166.1000	170.3000	177.8000	198.6000	212.4750	192.6167	318.4000	86.2700	146.4000	170.0500	120.8000	171.1000
0.7681	0.1237	0.1012	0.1441	0.0033	0.8728	0.9244	0.5569	0.7421	0.9062	0.8776	0.9797	0.0185	0.2744	0.2452	0.3157	0.3002	0.4108	0.1835	0.1667	0.1513	0.1340	0.1770	0.0711	0.1278	0.2331	57.0300	33.6100	87.4700	69.2200	87.2800	54.2700	29.9750	23.0100	17.5600	38.8700	111.8500	33.4000	119.0000
0.6381	0.0004	0.4270	0.0061	0.8293	0.4024	0.3283	0.0044	0.9648	0.3623	0.9454	0.3485	0.0904	0.0994	0.3231	0.0807	0.2044	0.0403	0.1195	0.2314	0.2400	0.0978	0.1243	0.0353	0.1275	0.1719	12.0900	10.7500	18.1600	16.5100	16.8400	14.8500	13.6013	10.6900	5.9400	12.0800	22.3200	19.8600	22.7750
0.9177	0.0148	0.4995	0.0002	0.2189	0.6079	0.1833	0.0287	0.9186	0.6543	0.2585	0.5858	0.0185	0.1688	0.4755	0.2394	0.4720	0.1775	0.1490	0.3322	0.2920	0.1714	0.1752	0.1572	0.1602	0.2994	4.0650	2.7160	4.8250	4.3940	4.6440	4.1285	3.8540	1.9440	1.0940	3.6350	10.1100	5.1860	7.5415
0.9259	0.2220	0.7071	0.0598	0.3392	0.7927	0.0006	0.2072	0.1168	0.1006	0.9156	0.3671	0.0060	0.0348	0.3663	0.3061	0.3818	0.3212	0.3622	0.5122	0.4179	0.2733	0.2614	0.2773	0.6205	0.4638	22.9850	32.5900	28.6500	25.4800	17.6300	22.2025	17.4243	12.5200	32.2000	25.5400	44.6150	16.0400	19.0000
0.1220	0.0008	0.5370	0.1556	0.0870	0.2571	0.3918	0.1069	0.0347	0.5103	0.8694	0.8831	0.3342	0.0207	0.7473	0.2146	0.4509	0.5367	0.5770	0.3181	0.7608	0.4163	0.2227	0.0913	0.4321	0.6868	9.4030	8.7960	6.8970	8.9180	5.1110	3.2380	2.7703	1.8170	1.4440	18.4800	12.7100	2.9520	3.9555
0.3863	0.0003	0.0113	0.0576	0.8632	0.8626	0.8162	0.0142	0.9765	0.2115	0.3080	0.8279	0.7280	0.1109	0.3399	0.1725	0.2536	0.0657	0.0879	0.1510	0.2171	0.0659	0.1794	0.0999	0.1413	0.1517	10.5700	7.9610	9.7580	10.1600	8.9440	11.3400	10.3075	4.2820	4.6500	11.5000	17.3700	15.1100	19.2550
0.7163	0.6302	0.3223	0.0173	0.8059	0.0089	0.8961	0.4719	0.8277	0.9981	0.7180	0.9351	0.4563	0.1049	0.1627	0.1439	0.2287	0.0361	0.2325	0.0679	0.2753	0.2751	0.0968	0.0789	0.1166	0.2890	27.9650	25.2900	48.5300	42.9100	38.3900	44.1925	68.0967	13.0600	53.5800	41.9300	70.3300	34.6900	47.8950
0.8779	0.8707	0.3871	0.7342	0.8684	0.9214	0.8413	0.2992	0.7387	0.9425	0.3217	0.1526	0.0199	0.1044	0.1535	0.1739	0.2252	0.0317	0.0424	0.1880	0.1960	0.3450	0.0688	0.1199	0.1592	0.1759	6.0615	4.0130	5.4680	5.4140	4.9140	8.5460	7.9470	1.7210	2.9720	7.0660	6.8975	4.3770	5.8710
0.9018	0.0260	0.8459	0.0004	0.1697	0.7936	0.2442	0.0978	0.0023	0.7625	0.4190	0.7415	0.0339	0.1285	0.2337	0.0834	0.2300	0.1303	0.1162	0.1808	0.2319	0.2644	0.1285	0.0882	0.0337	0.1940	23.9750	20.7600	25.7300	26.5600	29.2300	19.3450	22.7517	9.1180	7.7920	24.3500	31.7400	19.2800	22.9050
0.9898	0.9901	0.7808	0.6454	0.7135	0.5156	0.0713	0.1879	0.9763	0.7615	0.8340	0.7041	0.9487	0.0906	0.0487	0.0676	0.0894	0.0842	0.0077	0.1580	0.2007	0.0770	0.0819	0.0576	0.0844	0.0713	5.1570	4.3910	7.4450	7.5900	8.0700	4.6037	5.9063	2.3410	5.1180	6.2290	6.3950	14.7400	9.9195
0.6474	0.8270	0.7218	0.8580	0.7939	0.1305	0.9200	0.0907	0.9510	0.6910	0.9165	0.6251	0.7086	0.1354	0.1421	0.0889	0.1107	0.1103	0.1770	0.1171	0.2042	0.1009	0.1043	0.0352	0.1728	0.1372	4.3725	3.8160	4.4200	4.8860	5.2560	3.9255	3.9867	3.0510	2.0320	3.3850	6.2335	8.0140	4.6275
0.6808	0.1065	0.9718	0.0044	0.0661	0.0955	0.1234	0.0197	0.6009	0.6846	0.0833	0.9410	0.0510	0.1232	0.1522	0.0795	0.2459	0.1963	0.1693	0.1781	0.2456	0.1513	0.1181	0.1747	0.0750	0.2246	29.6750	26.4800	32.8600	32.4900	32.0200	30.2300	21.6967	14.3200	11.5900	24.9900	38.3200	105.2000	37.9250
0.7967	0.5421	0.5187	0.2841	0.1896	0.4774	0.4498	0.8400	0.9470	0.9480	0.9612	0.7051	0.6180	0.0517	0.0855	0.0987	0.1395	0.1012	0.0634	0.0410	0.0527	0.0485	0.0393	0.0269	0.0221	0.1023	23.7250	18.5700	23.8600	23.4200	24.8900	19.5525	19.2300	10.1900	10.6500	24.8800	21.1150	12.7000	19.3400
0.9695	0.0199	0.7612	0.9812	0.2656	0.7538	0.2803	0.3621	0.4127	0.5731	0.5195	0.5406	0.2655	0.0642	0.1743	0.0476	0.0597	0.1119	0.0320	0.1395	0.1431	0.1474	0.1067	0.0643	0.0800	0.1015	23.7550	18.9700	23.2400	22.5200	30.0600	19.7325	20.8633	13.6400	6.2040	26.1300	25.6150	22.6200	31.7900
0.9711	0.7624	0.5176	0.2111	0.3025	0.4519	0.5010	0.3723	0.9602	0.8394	0.3632	0.8541	0.1631	0.0717	0.0045	0.0734	0.3132	0.2417	0.2283	0.2693	0.1095	0.2550	0.0684	0.0303	0.0431	0.1931	26.4250	21.3800	45.5600	18.5900	25.1800	4.3293	5.7112	4.2960	1.4350	23.9000	11.4100	2.5720	13.8650
0.8424	0.0290	0.0933	0.0000	0.0068	0.0038	0.0063	0.0011	0.2096	0.8982	0.0059	0.0392	0.2593	0.0773	0.3964	0.3372	0.5657	0.4575	0.5779	0.5068	0.5229	0.3852	0.1617	0.1854	0.3580	0.0505	115.8000	117.8000	158.8000	95.8300	107.2000	84.6600	78.1917	39.6000	110.8000	222.3000	119.5000	76.6100	98.7900
0.6322	0.0423	0.8443	0.8950	0.2978	0.3233	0.6460	0.7341	0.6152	0.3308	0.9514	0.8053	0.6978	0.0871	0.2692	0.0481	0.1437	0.0885	0.1653	0.1160	0.1300	0.1552	0.2265	0.0777	0.0601	0.0321	16.5500	13.9700	20.0200	17.9100	20.8100	13.9100	15.8233	7.1930	10.4200	13.8400	15.1950	20.9200	21.7750
0.9437	0.0293	0.0688	0.0029	0.1386	0.2088	0.0012	0.1370	0.0041	0.1213	0.7591	0.0529	0.3505	0.0605	0.2103	0.1883	0.2539	0.1630	0.1041	0.2322	0.2205	0.2310	0.2093	0.1041	0.1336	0.1266	10.8550	8.0160	10.2000	10.4200	11.7400	9.2652	11.6723	4.8530	4.1610	11.6600	17.6200	10.7300	14.6550
0.5956	0.2077	0.5223	0.1822	0.1033	0.1668	0.0573	0.0281	0.7509	0.9645	0.4915	0.5078	0.0098	0.0884	0.1787	0.1257	0.2716	0.1966	0.1861	0.1467	0.2762	0.1445	0.1049	0.1220	0.0911	0.2189	44.3650	50.9700	60.4000	55.9900	47.7200	61.6925	92.3850	28.7200	21.5200	86.6200	79.9500	94.9100	116.8500
0.8139	0.0724	0.5248	0.0895	0.7699	0.7093	0.9972	0.0018	0.9477	0.3031	0.6318	0.6620	0.1639	0.0806	0.2318	0.0328	0.1081	0.0708	0.1269	0.0808	0.2492	0.0640	0.1410	0.0228	0.1230	0.1623	10.3250	11.0400	15.2000	14.2500	13.6400	11.0015	12.9657	7.5800	5.7230	11.5000	26.0350	22.2700	13.7550
0.3158	0.6437	0.5788	0.9132	0.4514	0.8404	0.6426	0.2205	0.8913	0.3023	0.3896	0.5679	0.3321	0.2843	0.1405	0.1223	0.1841	0.2645	0.1895	0.2623	0.2249	0.1079	0.2840	0.1313	0.1620	0.2329	6.6570	5.6020	88.3600	75.2400	61.7500	33.4050	36.9813	57.3200	3.6410	5.9790	13.8550	32.9300	14.0500
0.9897	0.9784	0.9687	0.8505	0.8913	0.8989	0.7155	0.6387	0.8913	0.9009	0.9783	0.1133	0.1799	0.1009	0.1380	0.0586	0.1990	0.0849	0.1173	0.1102	0.3272	0.2072	0.1258	0.0588	0.2875	0.1198	20.4150	12.0900	39.3100	28.8300	30.0000	11.8175	12.6933	6.9370	0.8588	10.3000	24.1500	3.4650	13.3250
0.8321	0.0769	0.4961	0.1197	0.9766	0.9961	0.4938	0.1333	0.0771	0.5135	0.6343	0.9730	0.6626	0.2441	0.4535	0.1867	0.3200	0.1542	0.2382	0.0601	0.3373	0.7016	0.0851	0.2549	0.1097	0.3047	24.7200	20.0200	28.5800	24.5600	17.9100	19.1350	26.3050	7.9170	7.2400	34.4400	28.9800	32.9000	36.0750
0.5783	0.8818	0.6780	0.7441	0.7395	0.4415	0.7829	0.9344	0.7514	0.9271	0.4471	0.8797	0.2287	0.1006	0.0816	0.0828	0.1964	0.0317	0.0386	0.1606	0.1524	0.0727	0.0735	0.0980	0.0821	0.2145	4.5485	3.6360	4.3480	3.9500	4.1210	4.2795	4.0643	1.7900	1.7600	4.8640	7.4325	4.6320	5.9960
0.2067	0.5802	0.4965	0.7012	0.9142	0.1694	0.7827	0.5873	0.6430	0.5498	0.9743	0.6777	0.1077	0.2993	0.1044	0.0455	0.0874	0.1319	0.2220	0.1359	0.1398	0.1861	0.1685	0.0623	0.0975	0.2153	41.7650	38.4800	36.3000	46.2800	32.1400	14.4657	13.3367	5.2440	4.7200	13.5400	33.2300	10.4900	16.6900
0.8926	0.9327	0.0010	0.0000	0.6957	0.0061	0.0000	0.0000	0.7854	0.7302	0.1762	0.0001	0.0046	0.1290	0.1436	0.4705	0.4400	0.1159	0.4867	0.4110	0.5459	0.2634	0.1840	0.0785	0.3174	0.3000	8.4400	10.8500	11.0500	8.1080	10.0600	4.9255	4.8208	3.3220	6.6890	7.8750	9.0395	7.8460	9.2875
0.5584	0.5480	0.4069	0.4924	0.9082	0.2498	0.6046	0.6201	0.8453	0.2727	0.4238	0.1970	0.7116	0.0414	0.0396	0.0440	0.1654	0.3538	0.2313	0.2133	0.2881	0.2725	0.1478	0.2246	0.0533	0.1293	19.5500	15.6500	5.7380	8.8100	4.0320	10.6705	7.5798	3.8030	1.6290	36.4100	12.1850	15.5800	13.1850
0.3745	0.4114	0.2448	0.6380	0.9354	0.8366	0.8864	0.2142	0.9730	0.7045	0.7535	0.9493	0.4508	0.1789	0.1213	0.1152	0.1164	0.0677	0.0881	0.0684	0.1036	0.1771	0.1094	0.0515	0.0356	0.0281	4.7555	4.0410	3.7230	5.0650	4.3100	9.8330	6.4195	1.3700	1.9200	10.8300	4.3455	20.6900	16.4500
0.6847	0.0091	0.7761	0.7249	0.9084	0.8801	0.0235	0.0714	0.8945	0.8584	0.8381	0.8180	0.2160	0.1820	0.3687	0.1576	0.3508	0.1457	0.1086	0.3994	0.2940	0.1873	0.1601	0.0962	0.0708	0.2040	12.2200	11.4200	2.1810	5.6390	2.3550	88.0700	19.0830	2.0660	2.0760	7.0880	45.5950	13.9300	10.5850
0.6888	0.3105	0.4432	0.1896	0.5381	0.7612	0.5712	0.4315	0.7619	0.0800	0.0767	0.9119	0.6529	0.1714	0.1885	0.2103	0.3398	0.2832	0.2140	0.2226	0.2609	0.1531	0.3884	0.3380	0.1048	0.0425	5.9620	6.7860	5.6460	6.4260	4.8160	5.1312	6.9532	2.4800	3.4500	7.2790	8.0890	5.4500	9.3245
0.7854	0.5073	0.3561	0.7992	0.2192	0.8411	0.7380	0.0583	0.8818	0.9006	0.9570	0.7989	0.8463	0.0391	0.0470	0.0836	0.0483	0.0882	0.0672	0.0347	0.1472	0.0153	0.0782	0.0120	0.0427	0.0754	15.1950	13.8700	13.4600	14.6600	15.0600	15.6675	16.8083	19.3500	9.6740	12.7000	17.4750	16.8200	16.2250
0.7755	0.8107	0.8714	0.9204	0.9755	0.5896	0.5911	0.3580	0.7182	0.5901	0.9106	0.7822	0.3061	0.0412	0.0703	0.0563	0.1101	0.0160	0.0476	0.1699	0.1525	0.0797	0.0765	0.0348	0.0660	0.5005	7.6975	8.6810	8.2950	7.8430	9.1360	9.8957	9.6083	3.2180	3.4680	9.9780	11.8350	9.9700	25.6600
0.3000	0.0789	0.9480	0.0791	0.0081	0.4804	0.1483	0.9119	0.9124	0.9703	0.6170	0.6760	0.2498	0.4789	0.6091	0.1994	0.8341	0.6696	0.2830	0.3416	0.2023	0.1380	0.0997	0.1935	0.0971	0.2754	8.9235	10.0300	23.5300	11.1600	8.3080	7.0455	9.1720	7.0580	135.9000	21.9200	82.4200	20.8200	52.1050
0.2887	0.1960	0.7492	0.2854	0.6126	0.4304	0.7763	0.4990	0.0149	0.7433	0.7524	0.5607	0.8786	0.0994	0.1968	0.0670	0.1175	0.0479	0.1176	0.1362	0.2585	0.2448	0.1183	0.0691	0.1397	0.0505	75.4650	72.7900	82.4800	70.9200	87.5900	82.2300	76.5800	30.8900	26.6900	86.2300	100.0100	98.3100	101.4000
0.9869	0.6756	0.1410	0.0017	0.6624	0.1764	0.0000	0.0000	0.8643	0.3258	0.8483	0.0096	0.0212	0.2151	0.1388	0.4952	0.6229	0.2064	0.5691	0.9281	0.6265	0.4220	0.4564	0.0952	0.6103	0.5411	152.3000	153.9000	30.8600	46.5000	102.8000	31.2750	35.0917	51.7800	51.8800	90.9700	111.1500	94.9400	44.5600
0.1056	0.0037	0.8472	0.8935	0.5087	0.7624	0.8330	0.4772	0.6047	0.8515	0.9258	0.9526	0.6580	0.0113	0.2380	0.1242	0.1072	0.0675	0.0661	0.1143	0.1240	0.2158	0.0897	0.0417	0.0669	0.1150	16.3950	15.4400	13.4700	15.0200	15.3500	14.3675	14.9317	5.5220	7.0540	15.7200	20.2950	15.6100	16.3250
0.9877	0.7139	0.9489	0.8175	0.9242	0.9972	0.0951	0.9891	0.8553	0.8683	0.6140	0.9770	0.5639	0.1217	0.1048	0.0424	0.1336	0.1248	0.1125	0.0669	0.0883	0.0306	0.1068	0.1698	0.0325	0.1436	29.7950	25.7700	19.7600	18.7300	12.9300	15.3750	15.6233	10.4100	10.7900	36.9800	40.7000	49.6700	30.1850
0.7733	0.7269	0.8966	0.3081	0.3874	0.9975	0.5624	0.3916	0.9426	0.5248	0.9488	0.5295	0.2123	0.1448	0.1065	0.0604	0.1246	0.1569	0.1507	0.1445	0.1722	0.2000	0.2500	0.0549	0.0275	0.0455	130.4000	102.6000	112.8000	106.3000	81.9900	76.9275	2068.6183	43.9300	55.6000	164.3000	105.1000	142.2000	121.5000
0.9347	0.1427	0.3038	0.1805	0.8634	0.9477	0.9571	0.5900	0.5317	0.0284	0.4293	0.3595	0.9416	0.0819	0.2433	0.0458	0.2257	0.1247	0.0523	0.0867	0.2568	0.2269	0.2960	0.1460	0.1077	0.0306	17.4450	17.3000	13.3400	13.6600	13.6600	13.6700	19.3000	6.7560	10.1500	16.6200	22.8750	17.8200	19.7350
0.6199	0.9627	0.2615	0.8668	0.7928	0.8057	0.4216	0.6800	0.7665	0.8623	0.7038	0.4300	0.2563	0.0764	0.1066	0.1302	0.1024	0.0320	0.0257	0.0350	0.1423	0.0746	0.0850	0.0783	0.1207	0.0150	20.3550	18.6500	15.0200	17.7700	14.5800	19.9925	21.0250	13.8300	23.1000	27.0600	25.1100	20.1300	31.9500
0.7040	0.9644	0.5324	0.9200	0.5873	0.3253	0.6269	0.5023	0.6191	0.8702	0.6509	0.9587	0.9849	0.0374	0.0221	0.0688	0.0428	0.0903	0.1311	0.0901	0.1090	0.1170	0.0639	0.0580	0.0475	0.0584	18.9150	18.0600	16.1100	17.9900	18.3500	18.7675	15.4100	7.2790	8.8990	23.6900	27.1950	19.1700	27.5650
0.6725	0.1544	0.7240	0.6683	0.6592	0.2274	0.1962	0.7274	0.0269	0.2189	0.0070	0.2306	0.9207	0.0820	0.2253	0.1018	0.1766	0.1160	0.1906	0.1824	0.2198	0.2490	0.1734	0.1463	0.1990	0.1054	20.5350	21.8200	19.2200	18.7800	19.6800	18.6600	17.7333	9.1270	7.0960	23.3500	29.9350	16.9300	23.2300
0.9430	0.4496	0.5336	0.2036	0.4748	0.5273	0.9072	0.0562	0.9996	0.9542	0.1600	0.4115	0.8441	0.0489	0.1296	0.0680	0.0636	0.0982	0.1022	0.0390	0.2093	0.0476	0.0376	0.0718	0.1221	0.0362	91.0600	87.7500	78.7500	77.4100	72.8600	77.1050	76.4550	86.3100	156.8000	78.3100	117.9500	96.8200	101.3000
0.9452	0.6595	0.7398	0.9029	0.5165	0.0428	0.6674	0.0413	0.0460	0.8446	0.0048	0.1956	0.8868	0.1741	0.2464	0.0596	0.1130	0.2942	0.3622	0.1531	0.4367	0.3523	0.1159	0.3419	0.4112	0.1940	5.0890	5.9040	2.1980	3.2580	1.9600	2.4925	3.8345	2.9060	2.1270	7.4410	6.1115	3.0730	5.2090
0.2936	0.6619	0.5627	0.6574	0.6316	0.1738	0.3545	0.9109	0.4047	0.9342	0.1072	0.9627	0.5116	0.0606	0.0551	0.0863	0.1276	0.0877	0.1216	0.1024	0.1653	0.1556	0.0547	0.1402	0.0669	0.0960	130.1000	112.6000	130.0000	115.0000	124.4000	115.0650	108.9617	43.6000	66.2000	127.3000	227.2000	100.3000	132.3500
0.0902	0.0207	0.8085	0.8472	0.8941	0.5674	0.2320	0.3091	0.7563	0.1835	0.2875	0.4943	0.5227	0.1944	0.2184	0.0601	0.1032	0.0655	0.0844	0.2224	0.1713	0.0373	0.1150	0.1536	0.1246	0.1090	21.0550	17.4100	23.9300	23.3200	20.0500	19.7700	17.3967	9.5090	10.6000	25.8100	34.6900	43.0200	45.4200
0.9691	0.6948	0.9587	0.2425	0.8420	0.6307	0.2937	0.8600	0.9002	0.9943	0.6754	0.3455	0.9269	0.0820	0.0491	0.0298	0.1486	0.0250	0.0540	0.2133	0.1154	0.0486	0.0663	0.0914	0.0233	0.0770	82.6900	79.0600	87.3800	96.1400	86.9000	77.9625	76.4517	40.6600	42.1700	84.6500	88.4700	70.0700	94.5300
0.9549	0.5555	0.2797	0.9904	0.9011	0.9578	0.9250	0.8581	0.7614	0.9066	0.9992	0.9009	0.7166	0.0725	0.1005	0.0885	0.0562	0.0840	0.0300	0.0537	0.1121	0.0730	0.0183	0.0440	0.0700	0.1217	95.9000	77.2400	76.5900	74.9600	64.3600	66.0350	61.0633	47.8500	33.8000	97.6500	91.9200	55.7100	93.0950
0.8704	0.8281	0.5753	0.6551	0.5885	0.7362	0.4516	0.8632	0.9072	0.9619	0.7637	0.9705	0.6852	0.0190	0.0769	0.1089	0.0413	0.1052	0.0840	0.1834	0.1357	0.1452	0.0880	0.0262	0.0877	0.0702	188.4000	176.5000	389.3000	315.2000	349.8000	177.1750	158.6833	120.8000	67.7300	284.9000	240.2500	110.7000	225.2500
0.7854	0.2298	0.2157	0.2658	0.5579	0.9969	0.8405	0.9608	0.6670	0.6840	0.8282	0.5774	0.4773	0.3189	0.3235	0.6694	1.3788	0.4706	0.3263	0.3855	0.3000	0.1411	0.2471	0.0768	0.1307	0.5418	39.4600	37.3000	31.4100	31.9600	12.9300	12.1650	8.4835	5.2570	6.1080	102.8000	23.2250	5.0060	10.0350
0.4062	0.7874	0.4803	0.8370	0.8567	0.6449	0.2885	0.7364	0.1874	0.8577	0.0453	0.5698	0.9079	0.1446	0.1412	0.1312	0.1568	0.1545	0.1761	0.1274	0.1523	0.1142	0.1579	0.2195	0.0087	0.0757	18.2250	20.7600	23.0800	32.9400	98.8500	27.1050	28.4300	12.7400	12.7100	19.3600	19.5650	12.4600	15.4650
0.5460	0.9950	0.8846	0.4312	0.7587	0.7279	0.4857	0.4014	0.9232	0.0908	0.8483	0.9721	0.3668	0.2628	0.0464	0.0827	0.1497	0.1675	0.1827	0.2639	0.0769	0.0660	0.2640	0.0612	0.0804	0.1842	14.5400	11.6600	60.4200	46.1800	119.9000	21.7950	46.8467	4.5420	2.5890	40.6600	14.8600	6.3790	7.8770
0.0338	0.3200	0.2320	0.0423	0.9596	0.0067	0.0064	0.1762	0.8237	0.1049	0.2700	0.0338	0.7431	0.1981	0.1474	0.1054	0.2722	0.0627	0.2086	0.3803	0.2262	0.0994	0.1186	0.1245	0.1250	0.1440	23.8350	21.7900	37.2500	29.5100	28.0200	23.0650	17.6717	11.2000	12.9400	32.2900	39.2350	49.5000	50.1000
0.0545	0.5613	0.0834	0.2898	0.2666	0.5806	0.0026	0.2142	0.1607	0.9485	0.8879	0.9312	0.9783	0.3320	0.1645	0.1540	0.1842	0.2127	0.1999	0.4069	0.2455	0.2067	0.0671	0.0654	0.0940	0.0848	163.3000	123.3000	510.7000	496.6000	693.9000	74.8625	66.9783	69.7900	206.4000	103.1000	174.9000	123.2000	146.8000
0.5392	0.7028	0.5170	0.0405	0.1866	0.5537	0.4197	0.9966	0.9162	0.7440	0.9010	0.9273	0.4270	0.1002	0.2231	0.1932	0.3602	0.3966	0.2370	0.2209	0.2344	0.1530	0.0620	0.0718	0.0931	0.3106	5.0840	5.2170	6.9660	7.3410	7.0350	4.2287	2.4625	1.8130	6.4130	13.0100	10.9600	4.7870	11.3400
0.0649	0.1396	0.7336	0.5745	0.4940	0.6470	0.0161	0.4333	0.8310	0.4119	0.4103	0.5470	0.6863	0.3537	0.2316	0.0948	0.1218	0.1556	0.1220	0.4828	0.2352	0.2328	0.1016	0.1370	0.2055	0.1776	754.8000	598.7000	1151.0000	1047.0000	862.8000	1272.3000	1070.7667	206.4000	59.3200	414.4000	411.8500	300.5000	288.4000
0.0103	0.0582	0.6680	0.6412	0.6414	0.3959	0.0013	0.2704	0.5887	0.5174	0.6661	0.8541	0.8668	0.3808	0.2456	0.0816	0.1006	0.0883	0.1353	0.5412	0.2974	0.3184	0.0734	0.1263	0.1593	0.1512	946.0500	665.6000	1864.0000	1495.0000	1414.0000	1147.8250	949.5333	292.0000	42.2300	541.0000	459.5000	147.5000	304.3000
