cumulative_attempts	attempts	complete	unchanged	same_edge	self_loop	duplicate	undirected_duplicate	excluded	metaedge	abbrev	permutation
88361	12623	0.70001	0.11527	7.922e-05	0.00031688	0.20724	0.00055454	0	Disease - associates - Gene	DaG	143
100984	12623	0.80001	0.11099	0	0	0.21033	0.00047532	0	Disease - associates - Gene	DaG	143
113607	12623	0.90001	0.11218	7.922e-05	0.00031688	0.20732	0.00063376	0	Disease - associates - Gene	DaG	143
126229	12622	1	0.11313	7.9227e-05	0.00031691	0.21193	0.00023768	0	Disease - associates - Gene	DaG	143
7623	7624	0.10001	0.18169	0	0	0.06755	0	0	Disease - downregulates - Gene	DdG	143
15246	7623	0.20001	0.069526	0.00026236	0.00052473	0.076217	0	0	Disease - downregulates - Gene	DdG	143
22869	7623	0.30001	0.051686	0	0	0.065329	0	0	Disease - downregulates - Gene	DdG	143
30492	7623	0.40001	0.047881	0.00039355	0.00013118	0.067559	0	0	Disease - downregulates - Gene	DdG	143
38115	7623	0.50001	0.047619	0.00052473	0	0.071494	0	0	Disease - downregulates - Gene	DdG	143
45738	7623	0.60001	0.049849	0.00026236	0.00013118	0.070051	0	0	Disease - downregulates - Gene	DdG	143
53361	7623	0.70001	0.051423	0	0.00026236	0.071494	0	0	Disease - downregulates - Gene	DdG	143
60984	7623	0.80001	0.053391	0	0.00013118	0.06664	0	0	Disease - downregulates - Gene	DdG	143
68607	7623	0.90001	0.048931	0.00013118	0.00013118	0.068871	0.00026236	0	Disease - downregulates - Gene	DdG	143
76229	7622	1	0.048275	0.0001312	0.0003936	0.073865	0	0	Disease - downregulates - Gene	DdG	143
7731	7732	0.10001	0.18652	0.00012933	0	0.0776	0.00025867	0	Disease - upregulates - Gene	DuG	143
15462	7731	0.20001	0.07166	0.0002587	0.00012935	0.072953	0.00012935	0	Disease - upregulates - Gene	DuG	143
23193	7731	0.30001	0.057949	0.00012935	0.00012935	0.078903	0.00012935	0	Disease - upregulates - Gene	DuG	143
30924	7731	0.40001	0.053809	0.0005174	0.00012935	0.072436	0	0	Disease - upregulates - Gene	DuG	143
38655	7731	0.50001	0.054715	0.00038805	0.00012935	0.073858	0.00012935	0	Disease - upregulates - Gene	DuG	143
46386	7731	0.60001	0.055232	0.0002587	0	0.075799	0.00038805	0	Disease - upregulates - Gene	DuG	143
54117	7731	0.70001	0.053292	0.0002587	0.00012935	0.07761	0	0	Disease - upregulates - Gene	DuG	143
61848	7731	0.80001	0.053163	0.00012935	0.00038805	0.077739	0	0	Disease - upregulates - Gene	DuG	143
69579	7731	0.90001	0.054973	0.0002587	0.0002587	0.073082	0	0	Disease - upregulates - Gene	DuG	143
77309	7730	1	0.053809	0	0.00012937	0.080983	0	0	Disease - upregulates - Gene	DuG	143
3357	3358	0.10003	0.34942	0.00059559	0.0059559	0.28708	0.04735	0	Disease - presents - Symptom	DpS	143
6714	3357	0.20003	0.20643	0	0.0053619	0.28984	0.052428	0	Disease - presents - Symptom	DpS	143
10071	3357	0.30003	0.17814	0	0.0074471	0.29729	0.047662	0	Disease - presents - Symptom	DpS	143
13428	3357	0.40003	0.16831	0.00089366	0.0041704	0.29759	0.048257	0	Disease - presents - Symptom	DpS	143
16785	3357	0.50003	0.1692	0.00029789	0.0056598	0.30146	0.053321	0	Disease - presents - Symptom	DpS	143
20142	3357	0.60003	0.17188	0.00029789	0.0059577	0.28508	0.05064	0	Disease - presents - Symptom	DpS	143
23499	3357	0.70003	0.17307	0.00059577	0.0044683	0.2952	0.057194	0	Disease - presents - Symptom	DpS	143
26856	3357	0.80003	0.16622	0.00089366	0.0065535	0.29312	0.058683	0	Disease - presents - Symptom	DpS	143
30213	3357	0.90003	0.17605	0.00059577	0.0038725	0.28865	0.047364	0	Disease - presents - Symptom	DpS	143
33569	3356	1	0.1695	0	0.0065554	0.2944	0.061383	0	Disease - presents - Symptom	DpS	143
559504	559505	0.1	0.20423	1.7873e-06	0.00015728	0.11533	0.0065236	0	Gene - participates - Biological Process	GpBP	143
1119008	559504	0.2	0.080966	1.7873e-06	0.00016622	0.11615	0.0066559	0	Gene - participates - Biological Process	GpBP	143
1678512	559504	0.3	0.061547	1.7873e-06	0.00016622	0.11523	0.0067006	0	Gene - participates - Biological Process	GpBP	143
2238016	559504	0.4	0.058538	1.7873e-06	0.00013583	0.11504	0.0068114	0	Gene - participates - Biological Process	GpBP	143
2797520	559504	0.5	0.058178	1.7873e-06	0.00014477	0.11581	0.0067596	0	Gene - participates - Biological Process	GpBP	143
3357024	559504	0.6	0.057655	3.5746e-06	0.00014477	0.11573	0.0068257	0	Gene - participates - Biological Process	GpBP	143
3916528	559504	0.7	0.057851	3.5746e-06	0.00017158	0.11586	0.0066255	0	Gene - participates - Biological Process	GpBP	143
4476032	559504	0.8	0.057851	0	0.00015371	0.11451	0.0068311	0	Gene - participates - Biological Process	GpBP	143
5035536	559504	0.9	0.058166	3.5746e-06	0.00015192	0.11427	0.0067649	0	Gene - participates - Biological Process	GpBP	143
5595039	559503	1	0.057821	0	0.00018767	0.11544	0.0065773	0	Gene - participates - Biological Process	GpBP	143
73566	73567	0.1	0.203	1.3593e-05	0.00017671	0.11406	0.0010739	0	Gene - participates - Cellular Component	GpCC	143
147132	73566	0.2	0.080594	2.7186e-05	0.00021749	0.11246	0.0013457	0	Gene - participates - Cellular Component	GpCC	143
220698	73566	0.3	0.063657	4.078e-05	0.00016312	0.1131	0.0013865	0	Gene - participates - Cellular Component	GpCC	143
294264	73566	0.4	0.059144	4.078e-05	0.00012234	0.11363	0.0013457	0	Gene - participates - Cellular Component	GpCC	143
367830	73566	0.5	0.058383	0	0.00012234	0.11194	0.0014409	0	Gene - participates - Cellular Component	GpCC	143
441396	73566	0.6	0.058492	1.3593e-05	0.00024468	0.11263	0.0013593	0	Gene - participates - Cellular Component	GpCC	143
514962	73566	0.7	0.060544	2.7186e-05	0.00023109	0.1128	0.0012642	0	Gene - participates - Cellular Component	GpCC	143
588528	73566	0.8	0.058315	1.3593e-05	0.00021749	0.11384	0.0014545	0	Gene - participates - Cellular Component	GpCC	143
662094	73566	0.9	0.059131	0	0.00028546	0.11265	0.0014953	0	Gene - participates - Cellular Component	GpCC	143
735659	73565	1	0.059892	0	0.00013593	0.11318	0.0012778	0	Gene - participates - Cellular Component	GpCC	143
123380	123381	0.1	0.18334	8.105e-06	0.00094018	0.052472	0.052488	0	Gene - covaries - Gene	GcG	143
246760	123380	0.2	0.050948	0	0.0011023	0.051305	0.052334	0	Gene - covaries - Gene	GcG	143
370140	123380	0.3	0.028619	8.105e-06	0.00086724	0.051297	0.052399	0	Gene - covaries - Gene	GcG	143
493520	123380	0.4	0.025912	8.105e-06	0.001005	0.05214	0.050665	0	Gene - covaries - Gene	GcG	143
616900	123380	0.5	0.025215	0	0.0011995	0.051102	0.051621	0	Gene - covaries - Gene	GcG	143
740280	123380	0.6	0.025109	0	0.00092397	0.051653	0.051734	0	Gene - covaries - Gene	GcG	143
863660	123380	0.7	0.024737	4.0525e-05	0.00090776	0.050729	0.053177	0	Gene - covaries - Gene	GcG	143
987040	123380	0.8	0.024072	0	0.0010699	0.0512	0.051645	0	Gene - covaries - Gene	GcG	143
1110420	123380	0.9	0.023934	8.105e-06	0.00083482	0.050956	0.051848	0	Gene - covaries - Gene	GcG	143
1233799	123379	1	0.024607	8.1051e-06	0.0010861	0.050462	0.050932	0	Gene - covaries - Gene	GcG	143
294328	294329	0.1	0.2822	0	0.0025312	0.14568	0.12354	0	Gene - interacts - Gene	GiG	143
588656	294328	0.2	0.1378	3.3976e-06	0.0024429	0.14619	0.12502	0	Gene - interacts - Gene	GiG	143
882984	294328	0.3	0.10699	0	0.002555	0.14573	0.12381	0	Gene - interacts - Gene	GiG	143
1177312	294328	0.4	0.10025	0	0.0026603	0.14473	0.12421	0	Gene - interacts - Gene	GiG	143
1471640	294328	0.5	0.09853	3.3976e-06	0.002487	0.14526	0.12483	0	Gene - interacts - Gene	GiG	143
1765968	294328	0.6	0.098166	6.7951e-06	0.0025754	0.14647	0.12491	0	Gene - interacts - Gene	GiG	143
2060296	294328	0.7	0.097782	3.3976e-06	0.0025652	0.14443	0.12635	0	Gene - interacts - Gene	GiG	143
2354624	294328	0.8	0.097459	3.3976e-06	0.0026535	0.1442	0.12506	0	Gene - interacts - Gene	GiG	143
2648952	294328	0.9	0.097622	3.3976e-06	0.0024836	0.14547	0.12459	0	Gene - interacts - Gene	GiG	143
2943279	294327	1	0.097636	6.7952e-06	0.0026671	0.14453	0.1247	0	Gene - interacts - Gene	GiG	143
265672	265673	0.1	0.26649	0	0.00038769	0.21921	0	0	Gene > regulates > Gene	Gr>G	143
531344	265672	0.2	0.13936	0	0.00045545	0.21914	0	0	Gene > regulates > Gene	Gr>G	143
797016	265672	0.3	0.11764	3.764e-06	0.00040275	0.21836	0	0	Gene > regulates > Gene	Gr>G	143
1062688	265672	0.4	0.11387	0	0.00039522	0.21856	0	0	Gene > regulates > Gene	Gr>G	143
1328360	265672	0.5	0.11212	0	0.00048556	0.21919	0	0	Gene > regulates > Gene	Gr>G	143
1594032	265672	0.6	0.11287	0	0.00047803	0.21843	0	0	Gene > regulates > Gene	Gr>G	143
1859704	265672	0.7	0.11235	1.1292e-05	0.00051191	0.21742	0	0	Gene > regulates > Gene	Gr>G	143
2125376	265672	0.8	0.11251	7.5281e-06	0.00036888	0.21821	0	0	Gene > regulates > Gene	Gr>G	143
2391048	265672	0.9	0.11194	0	0.00036511	0.2192	0	0	Gene > regulates > Gene	Gr>G	143
2656719	265671	1	0.11284	3.7641e-06	0.00045545	0.219	0	0	Gene > regulates > Gene	Gr>G	143
97222	97223	0.1	0.18423	1.0286e-05	0.00017486	0.080279	0.00144	0	Gene - participates - Molecular Function	GpMF	143
194444	97222	0.2	0.06336	1.0286e-05	0.00019543	0.079087	0.0013474	0	Gene - participates - Molecular Function	GpMF	143
291666	97222	0.3	0.045216	1.0286e-05	0.00017486	0.080424	0.0014811	0	Gene - participates - Molecular Function	GpMF	143
388888	97222	0.4	0.042357	3.0857e-05	0.00015429	0.079735	0.0012754	0	Gene - participates - Molecular Function	GpMF	143
486110	97222	0.5	0.041894	0	0.00017486	0.07991	0.0017383	0	Gene - participates - Molecular Function	GpMF	143
583332	97222	0.6	0.040937	0	0.00018514	0.080784	0.0014194	0	Gene - participates - Molecular Function	GpMF	143
680554	97222	0.7	0.041647	2.0571e-05	0.000216	0.078501	0.0014709	0	Gene - participates - Molecular Function	GpMF	143
777776	97222	0.8	0.04249	2.0571e-05	0.00018514	0.080383	0.0014914	0	Gene - participates - Molecular Function	GpMF	143
874998	97222	0.9	0.041585	1.0286e-05	0.00024686	0.079241	0.0016766	0	Gene - participates - Molecular Function	GpMF	143
972219	97221	1	0.041297	2.0572e-05	0.00015429	0.079489	0.0013166	0	Gene - participates - Molecular Function	GpMF	143
84372	84373	0.1	0.22683	3.5556e-05	0.00020149	0.15175	0.0023349	0	Gene - participates - Pathway	GpPW	143
168744	84372	0.2	0.098315	1.1852e-05	0.00022519	0.15557	0.0021216	0	Gene - participates - Pathway	GpPW	143
253116	84372	0.3	0.077739	0	0.00037927	0.15333	0.0020149	0	Gene - participates - Pathway	GpPW	143
337488	84372	0.4	0.07448	4.7409e-05	0.00030816	0.15549	0.0024771	0	Gene - participates - Pathway	GpPW	143
421860	84372	0.5	0.073152	0	0.00026075	0.1544	0.002323	0	Gene - participates - Pathway	GpPW	143
506232	84372	0.6	0.072109	2.3705e-05	0.00026075	0.15404	0.0023823	0	Gene - participates - Pathway	GpPW	143
590604	84372	0.7	0.072097	2.3705e-05	0.0002726	0.15236	0.0021808	0	Gene - participates - Pathway	GpPW	143
674976	84372	0.8	0.073034	1.1852e-05	0.00023705	0.15479	0.0019793	0	Gene - participates - Pathway	GpPW	143
759348	84372	0.9	0.073389	0	0.00026075	0.15538	0.0021927	0	Gene - participates - Pathway	GpPW	143
843719	84371	1	0.072311	1.1852e-05	0.0002489	0.15127	0.0020031	0	Gene - participates - Pathway	GpPW	143
1029	1030	0.1001	0.15549	0	0	0.019417	0.00097087	0	Pharmacologic Class - includes - Compound	PCiC	143
2058	1029	0.2001	0.036929	0.0019436	0.00097182	0.019436	0	0	Pharmacologic Class - includes - Compound	PCiC	143
3087	1029	0.3001	0.020408	0.00097182	0.0029155	0.023324	0	0	Pharmacologic Class - includes - Compound	PCiC	143
4116	1029	0.4001	0.016521	0.00097182	0	0.02138	0	0	Pharmacologic Class - includes - Compound	PCiC	143
5145	1029	0.5001	0.017493	0.00097182	0	0.020408	0	0	Pharmacologic Class - includes - Compound	PCiC	143
6174	1029	0.6001	0.016521	0.00097182	0.00097182	0.027211	0	0	Pharmacologic Class - includes - Compound	PCiC	143
7203	1029	0.7001	0.013605	0.0019436	0.00097182	0.025267	0	0	Pharmacologic Class - includes - Compound	PCiC	143
8232	1029	0.8001	0.014577	0	0	0.025267	0	0	Pharmacologic Class - includes - Compound	PCiC	143
9261	1029	0.9001	0.014577	0.00097182	0	0.026239	0.0029155	0	Pharmacologic Class - includes - Compound	PCiC	143
10289	1028	1	0.015549	0	0.00097276	0.021401	0.00097276	0	Pharmacologic Class - includes - Compound	PCiC	143
102240	102241	0.1	0.51447	9.7808e-06	0.00018584	0.55592	0.00059663	0	Anatomy - downregulates - Gene	AdG	144
204480	102240	0.2	0.38827	0	9.7809e-05	0.55945	0.00054773	0	Anatomy - downregulates - Gene	AdG	144
306720	102240	0.3	0.35456	1.9562e-05	0.00012715	0.55834	0.00053795	0	Anatomy - downregulates - Gene	AdG	144
408960	102240	0.4	0.3453	0	0.00014671	0.55807	0.00070423	0	Anatomy - downregulates - Gene	AdG	144
511200	102240	0.5	0.34371	0	8.8028e-05	0.56168	0.00052817	0	Anatomy - downregulates - Gene	AdG	144
613440	102240	0.6	0.34143	9.7809e-06	0.00015649	0.56107	0.00056729	0	Anatomy - downregulates - Gene	AdG	144
715680	102240	0.7	0.3409	0	7.8247e-05	0.55976	0.00052817	0	Anatomy - downregulates - Gene	AdG	144
817920	102240	0.8	0.34202	1.9562e-05	0.00010759	0.55841	0.00051839	0	Anatomy - downregulates - Gene	AdG	144
920160	102240	0.9	0.34369	9.7809e-06	0.00011737	0.55987	0.00063576	0	Anatomy - downregulates - Gene	AdG	144
1022399	102239	1	0.34009	0	9.781e-05	0.56156	0.00054774	0	Anatomy - downregulates - Gene	AdG	144
526407	526408	0.1	0.86113	1.8997e-06	9.1184e-05	0.90502	0.0024753	0	Anatomy - expresses - Gene	AeG	144
1052814	526407	0.2	0.78369	1.8997e-06	0.00011778	0.90534	0.0024506	0	Anatomy - expresses - Gene	AeG	144
1579221	526407	0.3	0.73803	3.7993e-06	9.8783e-05	0.90455	0.0024183	0	Anatomy - expresses - Gene	AeG	144
2105628	526407	0.4	0.71197	1.8997e-06	0.00011588	0.90511	0.0022055	0	Anatomy - expresses - Gene	AeG	144
2632035	526407	0.5	0.69605	3.7993e-06	8.1686e-05	0.90514	0.0024164	0	Anatomy - expresses - Gene	AeG	144
3158442	526407	0.6	0.68623	1.8997e-06	8.3586e-05	0.9052	0.0022758	0	Anatomy - expresses - Gene	AeG	144
3684849	526407	0.7	0.68009	3.7993e-06	8.1686e-05	0.90555	0.0023784	0	Anatomy - expresses - Gene	AeG	144
4211256	526407	0.8	0.67661	1.8997e-06	7.5987e-05	0.90481	0.0023917	0	Anatomy - expresses - Gene	AeG	144
4737663	526407	0.9	0.67371	0	9.1184e-05	0.90457	0.0023765	0	Anatomy - expresses - Gene	AeG	144
5264069	526406	1	0.67244	3.7993e-06	9.3084e-05	0.905	0.0023252	0	Anatomy - expresses - Gene	AeG	144
97848	97849	0.1	0.42242	1.022e-05	0.0001022	0.43519	0.00071539	0	Anatomy - upregulates - Gene	AuG	144
195696	97848	0.2	0.29275	0	9.1979e-05	0.43504	0.00049056	0	Anatomy - upregulates - Gene	AuG	144
293544	97848	0.3	0.26419	2.044e-05	5.11e-05	0.43267	0.00062342	0	Anatomy - upregulates - Gene	AuG	144
391392	97848	0.4	0.25698	0	0.00014308	0.43043	0.0005621	0	Anatomy - upregulates - Gene	AuG	144
489240	97848	0.5	0.25828	0	0.00013286	0.43433	0.0005621	0	Anatomy - upregulates - Gene	AuG	144
587088	97848	0.6	0.25742	0	9.1979e-05	0.43238	0.0005621	0	Anatomy - upregulates - Gene	AuG	144
684936	97848	0.7	0.25801	1.022e-05	0.00011242	0.43211	0.00047012	0	Anatomy - upregulates - Gene	AuG	144
782784	97848	0.8	0.2581	1.022e-05	9.1979e-05	0.43344	0.00067452	0	Anatomy - upregulates - Gene	AuG	144
880632	97848	0.9	0.25721	0	0.00013286	0.43445	0.00067452	0	Anatomy - upregulates - Gene	AuG	144
978479	97847	1	0.25593	2.044e-05	0.00014308	0.43243	0.00059276	0	Anatomy - upregulates - Gene	AuG	144
12972	12973	0.10001	0.18679	0.00015417	0.0033146	0.050181	0.059354	0	Compound - resembles - Compound	CrC	144
25944	12972	0.20001	0.055813	0	0.0024669	0.052729	0.055581	0	Compound - resembles - Compound	CrC	144
38916	12972	0.30001	0.033611	7.7089e-05	0.0027752	0.054502	0.056198	0	Compound - resembles - Compound	CrC	144
51888	12972	0.40001	0.028986	0	0.0026981	0.054348	0.05481	0	Compound - resembles - Compound	CrC	144
64860	12972	0.50001	0.030913	0.00015418	0.0023127	0.050956	0.056044	0	Compound - resembles - Compound	CrC	144
77832	12972	0.60001	0.030219	0.00015418	0.0025439	0.056506	0.058356	0	Compound - resembles - Compound	CrC	144
90804	12972	0.70001	0.028908	7.7089e-05	0.0029294	0.056275	0.0572	0	Compound - resembles - Compound	CrC	144
103776	12972	0.80001	0.027983	0.00030836	0.0022356	0.055196	0.057894	0	Compound - resembles - Compound	CrC	144
116748	12972	0.90001	0.025979	7.7089e-05	0.0023898	0.057971	0.056275	0	Compound - resembles - Compound	CrC	144
129719	12971	1	0.02729	0	0.0031609	0.051037	0.058053	0	Compound - resembles - Compound	CrC	144
390	391	0.10026	0.24103	0.0025575	0	0.1688	0	0	Compound - palliates - Disease	CpD	144
780	390	0.20026	0.12308	0.0051282	0	0.13077	0	0	Compound - palliates - Disease	CpD	144
1170	390	0.30026	0.11026	0.0051282	0	0.17692	0	0	Compound - palliates - Disease	CpD	144
1560	390	0.40026	0.11795	0.0025641	0	0.17692	0	0	Compound - palliates - Disease	CpD	144
1950	390	0.50026	0.13077	0	0.0025641	0.15128	0	0	Compound - palliates - Disease	CpD	144
2340	390	0.60026	0.11795	0.0025641	0	0.18205	0	0	Compound - palliates - Disease	CpD	144
2730	390	0.70026	0.11795	0	0	0.17179	0	0	Compound - palliates - Disease	CpD	144
3120	390	0.80026	0.092308	0.0051282	0	0.17436	0	0	Compound - palliates - Disease	CpD	144
3510	390	0.90026	0.10256	0.0025641	0	0.1641	0	0	Compound - palliates - Disease	CpD	144
3899	389	1	0.10513	0.0051414	0.0025707	0.17995	0	0	Compound - palliates - Disease	CpD	144
755	756	0.10013	0.26358	0.0013228	0	0.20767	0	0	Compound - treats - Disease	CtD	144
1510	755	0.20013	0.1404	0.002649	0.002649	0.19603	0.002649	0	Compound - treats - Disease	CtD	144
2265	755	0.30013	0.11391	0	0.0013245	0.21457	0.002649	0	Compound - treats - Disease	CtD	144
3020	755	0.40013	0.10993	0.0013245	0.0013245	0.20397	0	0	Compound - treats - Disease	CtD	144
3775	755	0.50013	0.12185	0.0013245	0	0.25828	0	0	Compound - treats - Disease	CtD	144
4530	755	0.60013	0.13642	0	0	0.19603	0	0	Compound - treats - Disease	CtD	144
5285	755	0.70013	0.13642	0.0013245	0	0.24106	0	0	Compound - treats - Disease	CtD	144
6040	755	0.80013	0.10596	0	0.0013245	0.22517	0.0013245	0	Compound - treats - Disease	CtD	144
6795	755	0.90013	0.11921	0.0013245	0	0.19868	0.0013245	0	Compound - treats - Disease	CtD	144
7549	754	1	0.11921	0.0013263	0.0039788	0.23342	0	0	Compound - treats - Disease	CtD	144
11571	11572	0.10001	0.2584	0	0.00086415	0.20688	0.0019011	0	Compound - binds - Gene	CbG	144
23142	11571	0.20001	0.12963	8.6423e-05	0.00034569	0.20966	0.0020742	0	Compound - binds - Gene	CbG	144
34713	11571	0.30001	0.11114	0	0.00043211	0.20793	0.0020742	0	Compound - binds - Gene	CbG	144
46284	11571	0.40001	0.10388	0	0.00060496	0.20863	0.0014692	0	Compound - binds - Gene	CbG	144
57855	11571	0.50001	0.10276	8.6423e-05	0.00043211	0.21623	0.0014692	0	Compound - binds - Gene	CbG	144
69426	11571	0.60001	0.10647	8.6423e-05	0.00043211	0.20785	0.0019877	0	Compound - binds - Gene	CbG	144
80997	11571	0.70001	0.10561	0.00017285	0.00051854	0.2126	0.0015556	0	Compound - binds - Gene	CbG	144
92568	11571	0.80001	0.10137	0.00025927	0.00086423	0.20914	0.0010371	0	Compound - binds - Gene	CbG	144
104139	11571	0.90001	0.10267	0.00017285	0.00060496	0.20871	0.001642	0	Compound - binds - Gene	CbG	144
115709	11570	1	0.10483	8.643e-05	0.00069144	0.21383	0.0020743	0	Compound - binds - Gene	CbG	144
21102	21103	0.1	0.35575	9.4773e-05	9.4773e-05	0.35322	0.00014216	0	Compound - downregulates - Gene	CdG	144
42204	21102	0.2	0.22458	0	4.7389e-05	0.35333	9.4778e-05	0	Compound - downregulates - Gene	CdG	144
63306	21102	0.3	0.19169	4.7389e-05	4.7389e-05	0.34655	4.7389e-05	0	Compound - downregulates - Gene	CdG	144
84408	21102	0.4	0.18809	9.4778e-05	0.00018956	0.35475	4.7389e-05	0	Compound - downregulates - Gene	CdG	144
105510	21102	0.5	0.18373	0	0.00018956	0.35343	9.4778e-05	0	Compound - downregulates - Gene	CdG	144
126612	21102	0.6	0.18349	9.4778e-05	0.00018956	0.35674	0	0	Compound - downregulates - Gene	CdG	144
147714	21102	0.7	0.1823	0	0	0.35513	0.00014217	0	Compound - downregulates - Gene	CdG	144
168816	21102	0.8	0.18733	0	0.00014217	0.35049	0.00014217	0	Compound - downregulates - Gene	CdG	144
189918	21102	0.9	0.18292	0	4.7389e-05	0.35319	0	0	Compound - downregulates - Gene	CdG	144
211019	21101	1	0.18562	4.7391e-05	0.00014217	0.35951	4.7391e-05	0	Compound - downregulates - Gene	CdG	144
18756	18757	0.10001	0.31377	5.3313e-05	0.00010663	0.29418	0.00021325	0	Compound - upregulates - Gene	CuG	144
37512	18756	0.20001	0.18303	5.3316e-05	0.00026658	0.28977	0.00026658	0	Compound - upregulates - Gene	CuG	144
56268	18756	0.30001	0.15846	0.00010663	0.00026658	0.29127	0.00026658	0	Compound - upregulates - Gene	CuG	144
75024	18756	0.40001	0.15446	0.00021327	0.00026658	0.29665	0.00053316	0	Compound - upregulates - Gene	CuG	144
93780	18756	0.50001	0.15302	0	0.00015995	0.29564	0.00042653	0	Compound - upregulates - Gene	CuG	144
112536	18756	0.60001	0.15222	0.00015995	0.00026658	0.29249	0.00047985	0	Compound - upregulates - Gene	CuG	144
131292	18756	0.70001	0.15152	5.3316e-05	0.00021327	0.29431	0.00026658	0	Compound - upregulates - Gene	CuG	144
150048	18756	0.80001	0.15094	5.3316e-05	0.00021327	0.29015	0.00021327	0	Compound - upregulates - Gene	CuG	144
168804	18756	0.90001	0.15344	5.3316e-05	0.00010663	0.29447	0.00010663	0	Compound - upregulates - Gene	CuG	144
